"","Season_End_Year","Squad","Comp","Team_or_Opponent","Num_Players","Poss","Mins_Per_90","Touches_Touches","Def Pen_Touches","Def 3rd_Touches","Mid 3rd_Touches","Att 3rd_Touches","Att Pen_Touches","Live_Touches","Att_Take","Succ_Take","Succ_percent_Take","Tkld_Take","Tkld_percent_Take","Carries_Carries","TotDist_Carries","PrgDist_Carries","PrgC_Carries","Final_Third_Carries","CPA_Carries","Mis_Carries","Dis_Carries","Rec_Receiving","PrgR_Receiving","Url"
"326",2022,"Napoli","Serie A","opponent",27,41.5,38,20179,2498,6985,8946,4466,661,20178,617,349,56.6,268,43.4,11021,59028,29096,565,434,135,567,282,12847,1239,"https://fbref.com/en/squads/d48ad4ff/2021-2022/Napoli-Stats"
"327",2022,"Newcastle Utd","Premier League","team",29,40.4,38,18281,2310,6731,7483,4314,727,18278,632,359,56.8,273,43.2,9243,50896,23964,544,397,163,622,359,10113,911,"https://fbref.com/en/squads/b2b47a98/2021-2022/Newcastle-United-Stats"
"328",2022,"Newcastle Utd","Premier League","opponent",29,60.1,38,25217,2219,6731,12257,6462,909,25211,641,337,52.6,304,47.4,14551,76683,41845,774,592,193,562,355,17121,1709,"https://fbref.com/en/squads/b2b47a98/2021-2022/Newcastle-United-Stats"
"329",2022,"Nice","Ligue 1","team",27,51.5,38,23930,2031,6830,12258,5096,752,23920,699,387,55.4,310,44.3,15574,85662,42891,732,580,150,635,349,16009,1458,"https://fbref.com/en/squads/132ebc33/2021-2022/Nice-Stats"
"330",2022,"Nice","Ligue 1","opponent",27,48.4,38,22944,2237,7461,10679,5012,683,22939,590,276,46.8,314,53.2,13864,72130,34640,577,476,124,561,296,14999,1386,"https://fbref.com/en/squads/132ebc33/2021-2022/Nice-Stats"
"331",2022,"Norwich City","Premier League","team",28,42.9,38,20234,2911,8245,8047,4167,601,20231,581,298,51.3,283,48.7,11136,60854,30074,566,356,126,548,313,12047,1018,"https://fbref.com/en/squads/1c781004/2021-2022/Norwich-City-Stats"
"332",2022,"Norwich City","Premier League","opponent",28,57.5,38,25642,1977,6870,11765,7247,1136,25630,714,417,58.4,297,41.6,14991,79766,42726,822,588,257,560,317,17581,1756,"https://fbref.com/en/squads/1c781004/2021-2022/Norwich-City-Stats"
"333",2022,"Osasuna","La Liga","team",29,46.9,38,20565,2013,6066,9272,5397,697,20557,467,261,55.9,206,44.1,10211,50361,23279,417,358,76,597,309,11775,1313,"https://fbref.com/en/squads/03c57e2b/2021-2022/Osasuna-Stats"
"334",2022,"Osasuna","La Liga","opponent",29,53.3,38,23306,2463,7877,10125,5520,747,23299,598,347,58,251,42,12658,67449,35402,722,527,182,603,326,14488,1309,"https://fbref.com/en/squads/03c57e2b/2021-2022/Osasuna-Stats"
"335",2022,"Paris S-G","Ligue 1","team",36,63,38,30477,2211,7261,15653,7791,1017,30469,872,490,56.2,381,43.7,21529,108747,56045,877,815,236,554,348,23683,2032,"https://fbref.com/en/squads/e2d8892c/2021-2022/Paris-Saint-Germain-Stats"
"336",2022,"Paris S-G","Ligue 1","opponent",36,36.6,38,19595,2330,7063,8368,4402,597,19592,599,309,51.6,290,48.4,12268,67957,34928,700,542,165,524,317,12717,1077,"https://fbref.com/en/squads/e2d8892c/2021-2022/Paris-Saint-Germain-Stats"
"337",2022,"RB Leipzig","Bundesliga","team",29,56.1,34,23539,2043,6990,11522,5238,926,23530,561,347,61.9,213,38,13246,62485,31289,542,412,161,647,356,16072,1454,"https://fbref.com/en/squads/acbb6a5b/2021-2022/RB-Leipzig-Stats"
"338",2022,"RB Leipzig","Bundesliga","opponent",29,43.4,34,19166,2200,7086,8700,3554,519,19163,512,293,57.2,219,42.8,10031,50311,25239,451,264,104,551,280,11598,981,"https://fbref.com/en/squads/acbb6a5b/2021-2022/RB-Leipzig-Stats"
"339",2022,"Rayo Vallecano","La Liga","team",28,49.9,38,21279,2161,6591,9702,5241,734,21275,639,357,55.9,282,44.1,10829,61444,32089,697,497,151,696,371,12632,1299,"https://fbref.com/en/squads/98e8af82/2021-2022/Rayo-Vallecano-Stats"
"340",2022,"Rayo Vallecano","La Liga","opponent",28,50.1,38,21403,2364,7202,9223,5218,723,21394,688,408,59.3,280,40.7,11305,58159,29428,603,470,154,614,341,12807,1315,"https://fbref.com/en/squads/98e8af82/2021-2022/Rayo-Vallecano-Stats"
"341",2022,"Real Madrid","La Liga","team",31,59.9,38,28389,2399,8154,12038,8430,1198,28377,780,456,58.5,324,41.5,18562,96303,51714,1029,757,330,495,277,21234,2061,"https://fbref.com/en/squads/53a2f082/2021-2022/Real-Madrid-Stats"
"342",2022,"Real Madrid","La Liga","opponent",31,34,38,20331,2591,6738,8722,5040,681,20326,502,291,58,211,42,11747,60712,32279,632,509,147,507,349,13167,1250,"https://fbref.com/en/squads/53a2f082/2021-2022/Real-Madrid-Stats"
"343",2022,"Real Sociedad","La Liga","team",32,54.3,38,23452,2574,7504,10671,5504,851,23442,670,360,53.7,310,46.3,13290,69302,36038,667,546,178,626,391,15188,1447,"https://fbref.com/en/squads/e31d1cd9/2021-2022/Real-Sociedad-Stats"
"344",2022,"Real Sociedad","La Liga","opponent",32,45.3,38,20488,2362,6990,8514,5184,665,20482,546,286,52.4,260,47.6,11269,57819,28984,587,471,149,625,326,12202,1191,"https://fbref.com/en/squads/e31d1cd9/2021-2022/Real-Sociedad-Stats"
"345",2022,"Reims","Ligue 1","team",35,42.2,38,20184,2495,7676,8540,4230,585,20178,594,329,55.4,265,44.6,11812,67583,34288,614,455,127,701,324,11991,1174,"https://fbref.com/en/squads/7fdd64e0/2021-2022/Reims-Stats"
"346",2022,"Reims","Ligue 1","opponent",35,57.8,38,25824,2041,7141,12547,6338,777,25817,629,343,54.5,286,45.5,16986,90336,44314,749,579,142,633,329,17739,1593,"https://fbref.com/en/squads/7fdd64e0/2021-2022/Reims-Stats"
"347",2022,"Rennes","Ligue 1","team",28,55.9,38,25210,2049,7040,12435,5946,900,25206,530,287,54.2,243,45.8,15801,85120,42452,676,536,141,587,269,17502,1723,"https://fbref.com/en/squads/b3072e00/2021-2022/Rennes-Stats"
"348",2022,"Rennes","Ligue 1","opponent",28,43.7,38,20623,2346,7095,9177,4520,616,20617,550,289,52.5,261,47.5,12088,63337,30671,560,399,126,633,285,12939,1162,"https://fbref.com/en/squads/b3072e00/2021-2022/Rennes-Stats"
"349",2022,"Roma","Serie A","team",29,51.4,38,22920,2037,7038,10754,5378,950,22911,631,331,52.5,299,47.4,12532,69249,35320,733,538,178,615,287,15103,1572,"https://fbref.com/en/squads/cf74a709/2021-2022/Roma-Stats"
"350",2022,"Roma","Serie A","opponent",29,48.6,38,22109,2591,7351,10357,4604,593,22102,622,339,54.5,283,45.5,12551,66806,34594,646,444,121,639,330,14320,1267,"https://fbref.com/en/squads/cf74a709/2021-2022/Roma-Stats"
"351",2022,"Saint-Étienne","Ligue 1","team",39,48.5,38,22334,2054,7008,10845,4749,605,22329,736,397,53.9,339,46.1,12777,72054,36381,685,516,156,725,398,13788,1391,"https://fbref.com/en/squads/d298ef2c/2021-2022/Saint-Etienne-Stats"
"352",2022,"Saint-Étienne","Ligue 1","opponent",39,50.7,38,23519,2131,7064,11586,5092,741,23511,638,343,53.8,296,46.4,13888,71239,34574,571,449,147,788,400,15026,1434,"https://fbref.com/en/squads/d298ef2c/2021-2022/Saint-Etienne-Stats"
"353",2022,"Salernitana","Serie A","team",42,41.2,38,18655,2352,6217,8257,4416,685,18650,586,314,53.6,272,46.4,9642,51208,25814,528,429,95,616,330,10598,1021,"https://fbref.com/en/squads/c5577084/2021-2022/Salernitana-Stats"
"354",2022,"Salernitana","Serie A","opponent",42,59,38,25328,2196,7169,11831,6586,1016,25320,579,302,52.2,277,47.8,14843,77965,41987,840,580,209,566,264,17340,1700,"https://fbref.com/en/squads/c5577084/2021-2022/Salernitana-Stats"
"355",2022,"Sampdoria","Serie A","team",34,46.1,38,20985,2663,7609,9149,4408,639,20981,422,228,54,194,46,11438,53480,25783,467,358,79,543,270,12778,1175,"https://fbref.com/en/squads/8ff9e3b3/2021-2022/Sampdoria-Stats"
"356",2022,"Sampdoria","Serie A","opponent",34,54.1,38,24105,2253,7288,10949,6118,950,24101,631,341,54,288,45.6,13432,68720,35731,807,556,201,597,274,15863,1534,"https://fbref.com/en/squads/8ff9e3b3/2021-2022/Sampdoria-Stats"
"357",2022,"Sassuolo","Serie A","team",29,54.9,38,24369,2657,8125,11171,5330,792,24362,678,403,59.4,275,40.6,14716,79816,42134,815,598,207,601,386,16865,1499,"https://fbref.com/en/squads/e2befd26/2021-2022/Sassuolo-Stats"
"358",2022,"Sassuolo","Serie A","opponent",29,44.8,38,20881,2323,6853,8932,5316,1017,20872,575,338,58.8,236,41,11391,62270,34116,699,423,211,539,246,13193,1351,"https://fbref.com/en/squads/e2befd26/2021-2022/Sassuolo-Stats"
"359",2022,"Sevilla","La Liga","team",33,59.4,38,25980,2692,8904,11372,5872,742,25977,588,305,51.9,283,48.1,15097,68309,34977,625,517,139,589,326,18197,1580,"https://fbref.com/en/squads/ad2be733/2021-2022/Sevilla-Stats"
"360",2022,"Sevilla","La Liga","opponent",33,40.2,38,19020,2220,6221,8288,4698,685,19016,542,306,56.5,236,43.5,9919,52159,26910,521,423,124,558,298,11202,1174,"https://fbref.com/en/squads/ad2be733/2021-2022/Sevilla-Stats"
"361",2022,"Southampton","Premier League","team",25,47.7,38,21418,2216,6541,9409,5713,830,21414,624,350,56.1,274,43.9,11085,62327,31425,728,561,197,626,366,12388,1314,"https://fbref.com/en/squads/33c895d4/2021-2022/Southampton-Stats"
"362",2022,"Southampton","Premier League","opponent",25,52.1,38,23224,2471,7680,9846,5890,898,23222,581,333,57.3,248,42.7,12115,63337,31846,647,461,187,659,354,14247,1483,"https://fbref.com/en/squads/33c895d4/2021-2022/Southampton-Stats"
"363",2022,"Spezia","Serie A","team",30,42.7,38,19686,2657,7663,8066,4175,585,19681,546,292,53.5,254,46.5,10353,53481,25772,511,390,129,649,353,11519,992,"https://fbref.com/en/squads/68449f6d/2021-2022/Spezia-Stats"
"364",2022,"Spezia","Serie A","opponent",30,57.3,38,24792,2026,7044,11597,6374,1021,24779,586,319,54.4,266,45.4,14664,77163,40295,722,568,210,608,314,16707,1641,"https://fbref.com/en/squads/68449f6d/2021-2022/Spezia-Stats"
"365",2022,"Strasbourg","Ligue 1","team",26,49.5,38,22693,2019,6434,10911,5563,830,22685,498,272,54.6,226,45.4,13461,70285,35497,573,474,117,589,300,14474,1579,"https://fbref.com/en/squads/c0d3eab4/2021-2022/Strasbourg-Stats"
"366",2022,"Strasbourg","Ligue 1","opponent",26,50.5,38,23477,2466,7659,11219,4821,644,23473,626,333,53.2,293,46.8,14538,77609,38164,694,536,146,671,367,15365,1331,"https://fbref.com/en/squads/c0d3eab4/2021-2022/Strasbourg-Stats"
"367",2022,"Stuttgart","Bundesliga","team",34,50.7,34,21548,2343,7263,10064,4479,666,21545,693,372,53.7,321,46.3,12162,62523,31412,571,420,137,707,302,13666,1262,"https://fbref.com/en/squads/598bc722/2021-2022/Stuttgart-Stats"
"368",2022,"Stuttgart","Bundesliga","opponent",34,49.3,34,20890,2220,6900,9462,4722,751,20886,530,289,54.5,241,45.5,11404,57499,28040,544,397,149,555,291,13022,1279,"https://fbref.com/en/squads/598bc722/2021-2022/Stuttgart-Stats"
"369",2022,"Torino","Serie A","team",31,53.3,38,22240,1992,6337,10386,5725,744,22234,512,295,57.6,216,42.2,12481,64081,31432,628,538,156,643,286,13797,1302,"https://fbref.com/en/squads/105360fe/2021-2022/Torino-Stats"
"370",2022,"Torino","Serie A","opponent",31,46.4,38,19609,2272,7133,8527,4172,624,19598,440,212,48.2,228,51.8,9721,51681,24765,468,344,110,661,303,11283,1013,"https://fbref.com/en/squads/105360fe/2021-2022/Torino-Stats"
"371",2022,"Tottenham","Premier League","team",25,51.8,38,24853,2515,8010,11453,5627,864,24848,667,375,56.2,291,43.6,15122,82037,42338,791,596,195,588,341,17097,1450,"https://fbref.com/en/squads/361ca564/2021-2022/Tottenham-Hotspur-Stats"
"372",2022,"Tottenham","Premier League","opponent",25,48,38,23287,2341,6799,10610,6087,859,23285,585,322,55,262,44.8,13789,69157,34379,653,494,168,558,336,15465,1428,"https://fbref.com/en/squads/361ca564/2021-2022/Tottenham-Hotspur-Stats"
"373",2022,"Troyes","Ligue 1","team",35,44.4,38,20860,2469,7825,9020,4253,534,20853,586,318,54.3,268,45.7,13005,68621,33290,598,455,96,588,322,12988,1209,"https://fbref.com/en/squads/54195385/2021-2022/Troyes-Stats"
"374",2022,"Troyes","Ligue 1","opponent",35,55.8,38,25111,1910,7048,12727,5536,763,25101,626,340,54.3,285,45.5,17022,88075,44300,638,523,148,606,351,17412,1731,"https://fbref.com/en/squads/54195385/2021-2022/Troyes-Stats"
"375",2022,"Udinese","Serie A","team",29,42.7,38,19617,2307,6580,8424,4863,847,19613,680,363,53.4,316,46.5,10325,57488,30348,669,464,205,653,334,11548,1219,"https://fbref.com/en/squads/04eea015/2021-2022/Udinese-Stats"
"376",2022,"Udinese","Serie A","opponent",29,57.7,38,24770,2232,7241,12655,5095,816,24763,643,359,55.8,284,44.2,14420,72601,38121,677,441,149,622,338,16708,1558,"https://fbref.com/en/squads/04eea015/2021-2022/Udinese-Stats"
"377",2022,"Union Berlin","Bundesliga","team",28,43.7,34,18570,2048,6538,8339,3889,646,18565,413,244,59.1,168,40.7,9551,48478,22821,429,282,105,572,231,10576,1114,"https://fbref.com/en/squads/7a41008f/2021-2022/Union-Berlin-Stats"
"378",2022,"Union Berlin","Bundesliga","opponent",28,56.6,34,22978,2056,7217,11468,4480,664,22976,568,300,52.8,268,47.2,12507,64060,31160,540,357,118,642,270,15086,1272,"https://fbref.com/en/squads/7a41008f/2021-2022/Union-Berlin-Stats"
"379",2022,"Valencia","La Liga","team",34,43.6,38,17905,1994,5790,7525,4822,630,17896,642,360,56.1,282,43.9,9186,52453,27482,554,449,109,656,294,9503,1187,"https://fbref.com/en/squads/dcc91a7b/2021-2022/Valencia-Stats"
"380",2022,"Valencia","La Liga","opponent",34,56.4,38,21974,2234,7262,9584,5338,726,21966,623,357,57.3,266,42.7,11943,61183,31339,597,444,133,663,325,13584,1383,"https://fbref.com/en/squads/dcc91a7b/2021-2022/Valencia-Stats"
"381",2022,"Venezia","Serie A","team",39,42.3,38,19705,2975,8135,7823,3969,548,19701,577,300,52,276,47.8,10506,57625,29460,540,378,103,609,313,11485,1075,"https://fbref.com/en/squads/af5d5982/2021-2022/Venezia-Stats"
"382",2022,"Venezia","Serie A","opponent",39,57.9,38,25297,2008,6865,11582,7094,1160,25285,626,353,56.4,273,43.6,14770,76301,39452,807,592,199,588,340,17076,1714,"https://fbref.com/en/squads/af5d5982/2021-2022/Venezia-Stats"
"383",2022,"Villarreal","La Liga","team",29,56.8,38,24258,2439,7743,10778,5950,974,24252,746,450,60.3,296,39.7,14622,78519,42169,790,483,240,570,332,16415,1683,"https://fbref.com/en/squads/2a8183b3/2021-2022/Villarreal-Stats"
"384",2022,"Villarreal","La Liga","opponent",29,43,38,19595,2370,6846,8101,4842,700,19590,476,247,51.9,229,48.1,10274,56171,27932,583,422,161,521,309,11770,1087,"https://fbref.com/en/squads/2a8183b3/2021-2022/Villarreal-Stats"
"385",2022,"Watford","Premier League","team",30,40.7,38,19161,2469,7245,7827,4328,625,19159,751,395,52.6,356,47.4,9426,51283,24863,557,380,148,639,389,10320,1057,"https://fbref.com/en/squads/2abfe087/2021-2022/Watford-Stats"
"386",2022,"Watford","Premier League","opponent",30,59.7,38,25989,2020,7589,12050,6577,1057,25982,627,348,55.5,278,44.3,14666,75897,41153,744,559,195,631,336,17236,1732,"https://fbref.com/en/squads/2abfe087/2021-2022/Watford-Stats"
"387",2022,"West Ham","Premier League","team",25,47.9,38,22331,2444,7012,9992,5543,810,22325,545,306,56.1,239,43.9,12622,68100,32664,646,479,171,520,294,14229,1437,"https://fbref.com/en/squads/7c21e445/2021-2022/West-Ham-United-Stats"
"388",2022,"West Ham","Premier League","opponent",25,52.2,38,24232,2449,7533,10770,6167,960,24226,557,317,56.9,240,43.1,14273,78362,42157,845,621,217,572,294,16104,1522,"https://fbref.com/en/squads/7c21e445/2021-2022/West-Ham-United-Stats"
"389",2022,"Wolfsburg","Bundesliga","team",30,50.5,34,20456,2349,7267,9364,4020,633,20452,541,319,59,222,41,11258,55405,26778,502,364,99,603,284,12511,1212,"https://fbref.com/en/squads/4eaa11d7/2021-2022/Wolfsburg-Stats"
"390",2022,"Wolfsburg","Bundesliga","opponent",30,49.4,34,20194,2125,6458,8948,4999,733,20187,540,283,52.4,257,47.6,10886,55639,26481,458,360,115,614,282,12307,1305,"https://fbref.com/en/squads/4eaa11d7/2021-2022/Wolfsburg-Stats"
"391",2022,"Wolves","Premier League","team",26,49.5,38,23334,2657,8472,10204,4887,703,23333,771,450,58.4,321,41.6,12837,69338,36188,723,522,190,598,341,15117,1262,"https://fbref.com/en/squads/8cec06e1/2021-2022/Wolverhampton-Wanderers-Stats"
"392",2022,"Wolves","Premier League","opponent",26,50.4,38,23724,2067,6733,11161,6047,929,23714,671,398,59.3,273,40.7,13637,73717,38705,780,532,190,501,400,15627,1502,"https://fbref.com/en/squads/8cec06e1/2021-2022/Wolverhampton-Wanderers-Stats"
"393",2023,"Ajaccio","Ligue 1","team",36,43.2,38,19271,1979,6134,9380,3966,486,19262,632,285,45.1,277,43.8,12563,73530,32337,487,406,92,625,324,11114,1150,"https://fbref.com/en/squads/7a54bb4f/2022-2023/Ajaccio-Stats"
"394",2023,"Ajaccio","Ligue 1","opponent",36,56.8,38,24302,1953,6843,12450,5271,764,24292,775,381,49.2,313,40.4,17674,100146,48472,636,558,135,539,324,16224,1685,"https://fbref.com/en/squads/7a54bb4f/2022-2023/Ajaccio-Stats"
"395",2023,"Almería","La Liga","team",29,45.1,38,20070,2715,7746,8468,4071,631,20067,666,296,44.4,310,46.5,10792,56990,29135,569,433,131,580,281,12047,1080,"https://fbref.com/en/squads/78ecf4bb/2022-2023/Almeria-Stats"
"396",2023,"Almería","La Liga","opponent",29,54.9,38,23165,1977,6271,10606,6490,1018,23159,711,343,48.2,280,39.4,13816,75540,41267,860,626,236,483,277,15280,1692,"https://fbref.com/en/squads/78ecf4bb/2022-2023/Almeria-Stats"
"397",2023,"Angers","Ligue 1","team",33,46.9,38,21515,2041,6588,10633,4609,567,21511,928,441,47.5,392,42.2,15521,89958,41416,632,596,149,593,349,13974,1374,"https://fbref.com/en/squads/69236f98/2022-2023/Angers-Stats"
"398",2023,"Angers","Ligue 1","opponent",33,53.1,38,23892,1965,6828,12114,5218,824,23881,708,300,42.4,310,43.8,17872,102417,48645,725,589,160,564,342,16318,1589,"https://fbref.com/en/squads/69236f98/2022-2023/Angers-Stats"
"399",2023,"Arsenal","Premier League","team",26,59.3,38,25910,1994,6632,11453,8015,1296,25906,758,358,47.2,290,38.3,15923,83916,44184,824,584,281,526,378,18101,2024,"https://fbref.com/en/squads/18bb7c10/2022-2023/Arsenal-Stats"
"400",2023,"Arsenal","Premier League","opponent",26,40.1,38,19203,2933,7798,7683,3935,673,19197,588,261,44.4,249,42.3,10265,53996,26091,510,354,147,476,319,11311,901,"https://fbref.com/en/squads/18bb7c10/2022-2023/Arsenal-Stats"
"401",2023,"Aston Villa","Premier League","team",26,49.3,38,21500,2783,7912,9077,4705,746,21495,682,293,43,279,40.9,12295,65580,33150,637,434,174,565,371,13587,1227,"https://fbref.com/en/squads/8602292d/2022-2023/Aston-Villa-Stats"
"402",2023,"Aston Villa","Premier League","opponent",26,50.6,38,22019,2102,7107,9894,5219,870,22013,732,336,45.9,312,42.6,12334,62408,31998,608,425,185,486,320,14144,1306,"https://fbref.com/en/squads/8602292d/2022-2023/Aston-Villa-Stats"
"403",2023,"Atalanta","Serie A","team",27,49.9,38,23862,2217,7478,10221,6382,956,23854,785,340,43.3,355,45.2,13148,67208,33188,687,565,210,619,387,15359,1628,"https://fbref.com/en/squads/922493f3/2022-2023/Atalanta-Stats"
"404",2023,"Atalanta","Serie A","opponent",27,50.1,38,23959,2679,8426,10783,5000,676,23956,725,322,44.4,312,43,13394,70390,33666,595,462,130,643,324,15247,1249,"https://fbref.com/en/squads/922493f3/2022-2023/Atalanta-Stats"
"405",2023,"Athletic Club","La Liga","team",26,51.6,38,22737,1978,6159,10166,6645,931,22730,734,347,47.3,305,41.6,12898,70963,39297,864,587,217,554,351,14284,1801,"https://fbref.com/en/squads/2b390eca/2022-2023/Athletic-Club-Stats"
"406",2023,"Athletic Club","La Liga","opponent",26,48.4,38,21997,2875,8384,9237,4606,626,21994,719,320,44.5,322,44.8,12125,62047,30317,549,410,135,600,286,13412,1202,"https://fbref.com/en/squads/2b390eca/2022-2023/Athletic-Club-Stats"
"407",2023,"Atlético Madrid","La Liga","team",27,50.6,38,24417,2414,7790,11103,5714,934,24415,656,322,49.1,262,39.9,13701,67344,35788,730,473,200,486,277,16706,1557,"https://fbref.com/en/squads/db3b9613/2022-2023/Atletico-Madrid-Stats"
"408",2023,"Atlético Madrid","La Liga","opponent",27,49.4,38,24043,2425,7018,11697,5530,691,24038,764,351,45.9,334,43.7,14819,75451,38319,729,515,146,540,333,16237,1617,"https://fbref.com/en/squads/db3b9613/2022-2023/Atletico-Madrid-Stats"
"409",2023,"Augsburg","Bundesliga","team",34,41.7,34,16607,2548,6859,6323,3604,574,16602,491,202,41.1,234,47.7,7744,41189,20165,331,241,70,490,266,8309,831,"https://fbref.com/en/squads/0cdc4311/2022-2023/Augsburg-Stats"
"410",2023,"Augsburg","Bundesliga","opponent",34,58.3,34,21973,2268,7071,9769,5326,920,21969,568,247,43.5,232,40.8,12276,62096,30586,597,438,190,580,290,13659,1448,"https://fbref.com/en/squads/0cdc4311/2022-2023/Augsburg-Stats"
"411",2023,"Auxerre","Ligue 1","team",33,43.3,38,20359,2523,7094,9231,4269,630,20350,749,337,45,319,42.6,13862,80840,35785,531,461,131,645,320,12268,1267,"https://fbref.com/en/squads/5ae09109/2022-2023/Auxerre-Stats"
"412",2023,"Auxerre","Ligue 1","opponent",33,56.7,38,24994,2115,6775,12537,5872,886,24988,761,365,48,313,41.1,18531,107016,51620,669,573,190,544,361,16995,1815,"https://fbref.com/en/squads/5ae09109/2022-2023/Auxerre-Stats"
"413",2023,"Barcelona","La Liga","team",29,64.3,38,28424,2020,6759,14000,7894,1154,28422,803,396,49.3,321,40,18802,101072,55616,961,785,279,546,326,21144,2169,"https://fbref.com/en/squads/206d90db/2022-2023/Barcelona-Stats"
"414",2023,"Barcelona","La Liga","opponent",29,35.7,38,17707,2714,6971,7319,3601,547,17704,567,271,47.8,227,40,9553,51042,23763,475,342,130,517,295,10227,952,"https://fbref.com/en/squads/206d90db/2022-2023/Barcelona-Stats"
