"","Season_End_Year","Squad","Comp","Player","Nation","Pos","Age","Born","Mins_Per_90","Touches_Touches","Def Pen_Touches","Def 3rd_Touches","Mid 3rd_Touches","Att 3rd_Touches","Att Pen_Touches","Live_Touches","Att_Take","Succ_Take","Succ_percent_Take","Tkld_Take","Tkld_percent_Take","Carries_Carries","TotDist_Carries","PrgDist_Carries","PrgC_Carries","Final_Third_Carries","CPA_Carries","Mis_Carries","Dis_Carries","Rec_Receiving","PrgR_Receiving","Url"
"4547",2022,"Marseille","Ligue 1","Boubacar Kamara","FRA","MF,DF","21",1999,30.9,2718,89,641,1724,372,37,2718,26,16,61.5,10,38.5,1930,7898,3496,25,38,2,31,14,2070,50,"https://fbref.com/en/players/cc77354e/Boubacar-Kamara"
"4548",2022,"Marseille","Ligue 1","Sead Kolašinac","BIH","DF","28",1993,4.9,290,10,66,129,99,8,290,1,0,0,1,100,193,844,449,10,9,4,15,2,185,32,"https://fbref.com/en/players/3935e52e/Sead-Kolasinac"
"4549",2022,"Marseille","Ligue 1","Pol Lirola","ESP","DF,FW","23",1997,19.7,1301,30,249,590,476,60,1301,46,25,54.3,21,45.7,843,4943,2629,74,33,13,38,17,891,205,"https://fbref.com/en/players/ff800ed8/Pol-Lirola"
"4550",2022,"Marseille","Ligue 1","Pau López","ESP","GK","26",1994,29,1384,801,1323,63,0,0,1384,0,0,NA,0,NA,962,4043,2367,0,0,0,1,0,842,0,"https://fbref.com/en/players/20b9f052/Pau-Lopez"
"4551",2022,"Marseille","Ligue 1","Steve Mandanda","FRA","GK","36",1985,9,417,255,413,4,0,0,417,0,0,NA,0,NA,282,1215,701,0,0,0,0,0,245,0,"https://fbref.com/en/players/1d2d5cc8/Steve-Mandanda"
"4552",2022,"Marseille","Ligue 1","Arkadiusz Milik","POL","FW","27",1994,15.7,536,11,21,233,283,89,535,9,2,22.2,7,77.8,309,1243,449,15,8,13,36,14,401,111,"https://fbref.com/en/players/85613cf0/Arkadiusz-Milik"
"4553",2022,"Marseille","Ligue 1","Dimitri Payet","FRA","FW,MF","34",1987,28.8,1859,1,87,737,1047,77,1852,54,29,53.7,25,46.3,1248,6231,3177,76,86,24,43,34,1455,212,"https://fbref.com/en/players/58ae47b2/Dimitri-Payet"
"4554",2022,"Marseille","Ligue 1","Luan Peres Petroni","BRA","DF","27",1994,29.8,2241,101,655,1282,316,15,2241,18,13,72.2,5,27.8,1445,7358,4282,52,58,1,26,12,1535,50,"https://fbref.com/en/players/a5549ec1/Luan-Peres-Petroni"
"4555",2022,"Marseille","Ligue 1","Nemanja Radonjić","SRB","FW","25",1996,0.2,14,0,2,4,8,1,14,3,1,33.3,2,66.7,12,78,60,1,0,1,1,0,13,7,"https://fbref.com/en/players/0630eb63/Nemanja-Radonjic"
"4556",2022,"Marseille","Ligue 1","Valentin Rongier","FRA","MF,DF","26",1994,24.4,2187,33,456,1325,431,25,2187,47,30,63.8,17,36.2,1513,7731,3892,52,56,5,28,15,1608,79,"https://fbref.com/en/players/ed45c4a5/Valentin-Rongier"
"4557",2022,"Marseille","Ligue 1","William Saliba","FRA","DF","20",2001,36,3348,221,1255,1955,154,37,3348,41,31,75.6,10,24.4,2483,13653,8058,50,24,3,25,16,2596,14,"https://fbref.com/en/players/972aeb2a/William-Saliba"
"4558",2022,"Marseille","Ligue 1","Oussama Targhalline","MAR","FW","19",2002,0.1,8,0,1,3,4,0,8,0,0,NA,0,NA,7,51,34,1,2,0,0,0,7,1,"https://fbref.com/en/players/abd56820/Oussama-Targhalline"
"4559",2022,"Marseille","Ligue 1","Cengiz Ünder","TUR","FW,MF","24",1997,24.4,1208,11,91,407,721,96,1207,68,25,36.8,43,63.2,871,5634,2444,64,57,31,64,26,933,307,"https://fbref.com/en/players/1880614f/Cengiz-Under"
"4560",2022,"Metz","Ligue 1","Sofiane Alakouch","MAR","DF,MF","23",1998,1.8,131,6,32,69,30,0,131,4,2,50,2,50,72,244,142,3,5,0,6,2,85,10,"https://fbref.com/en/players/5314e067/Sofiane-Alakouch"
"4561",2022,"Metz","Ligue 1","Ibrahim Amadou","FRA","DF,MF","28",1993,9,517,44,251,255,16,4,517,7,6,85.7,1,14.3,339,1743,917,6,4,0,9,5,363,1,"https://fbref.com/en/players/9260926b/Ibrahim-Amadou"
"4562",2022,"Metz","Ligue 1","Amine Bassi","FRA","MF,FW","23",1997,2,146,1,23,77,48,2,146,4,3,75,1,25,90,445,158,5,3,0,5,3,97,11,"https://fbref.com/en/players/ced1d98f/Amine-Bassi"
"4563",2022,"Metz","Ligue 1","Farid Boulaya","ALG","MF,FW","28",1993,17,904,10,119,498,302,18,904,32,19,59.4,13,40.6,579,4042,1660,50,40,6,25,24,617,73,"https://fbref.com/en/players/a0791826/Farid-Boulaya"
"4564",2022,"Metz","Ligue 1","Dylan Bronn","TUN","DF","26",1995,28.3,1419,131,725,652,55,14,1419,8,6,75,2,25,859,4225,2558,14,11,0,9,5,856,3,"https://fbref.com/en/players/edd81e2a/Dylan-Bronn"
"4565",2022,"Metz","Ligue 1","Marc-Aurèle Caillard","FRA","GK","27",1994,17.1,508,463,506,2,0,0,508,0,0,NA,0,NA,232,1397,845,0,0,0,0,0,110,0,"https://fbref.com/en/players/5ee6e943/Marc-Aurele-Caillard"
"4566",2022,"Metz","Ligue 1","Fali Candé","GNB","DF","23",1998,10.8,619,33,208,272,142,4,619,22,7,31.8,15,68.2,315,1548,726,13,10,2,18,9,327,41,"https://fbref.com/en/players/3cc4bb19/Fali-Cande"
"4567",2022,"Metz","Ligue 1","Fabien Centonze","FRA","DF","25",1996,17.6,1038,69,347,458,245,16,1038,56,29,51.8,27,48.2,595,3724,1842,46,28,5,36,14,571,67,"https://fbref.com/en/players/3c6bbbab/Fabien-Centonze"
"4568",2022,"Metz","Ligue 1","Thomas Delaine","FRA","DF","29",1992,25.7,1434,53,385,645,428,26,1434,51,23,45.1,28,54.9,841,6117,3307,110,74,12,58,17,842,154,"https://fbref.com/en/players/8332db56/Thomas-Delaine"
"4569",2022,"Metz","Ligue 1","Mamadou Fofana","MLI","DF","23",1998,0.4,12,5,10,2,0,0,12,0,0,NA,0,NA,2,4,0,0,0,0,0,0,1,0,"https://fbref.com/en/players/4c4ffacc/Mamadou-Fofana"
"4570",2022,"Metz","Ligue 1","Vagner Gonçalves","CPV","FW","25",1996,1,53,0,6,22,26,4,53,4,3,75,1,25,29,145,66,2,2,2,5,1,35,5,"https://fbref.com/en/players/743fd71f/Vagner-Goncalves"
"4571",2022,"Metz","Ligue 1","Lamine Gueye","SEN","FW,MF","23",1998,6.2,285,3,33,114,141,17,285,14,7,50,7,50,187,1046,409,16,9,5,23,15,208,53,"https://fbref.com/en/players/9d5dcc23/Lamine-Gueye"
"4572",2022,"Metz","Ligue 1","Jemerson","BRA","DF","28",1992,13.4,638,67,367,266,12,7,638,4,3,75,1,25,340,1556,841,5,1,1,10,4,347,2,"https://fbref.com/en/players/7cab69b5/Jemerson"
"4573",2022,"Metz","Ligue 1","Lenny Joseph","FRA","FW,MF","20",2000,1.7,51,1,5,25,21,3,51,2,1,50,1,50,32,169,24,0,1,0,4,6,38,11,"https://fbref.com/en/players/d1828392/Lenny-Joseph"
"4574",2022,"Metz","Ligue 1","Jean-Armel Kana-Biyik","CMR","DF","32",1989,7.4,387,47,248,135,8,2,387,3,1,33.3,2,66.7,234,980,376,1,3,1,1,1,234,1,"https://fbref.com/en/players/76a4233b/Jean-Armel-Kana-Biyik"
"4575",2022,"Metz","Ligue 1","Boubakar Kouyaté","MLI","DF","24",1997,29.6,1697,297,1052,605,51,28,1697,11,6,54.5,5,45.5,878,4749,1989,6,5,0,29,5,814,5,"https://fbref.com/en/players/562a4799/Boubakar-Kouyate"
"4576",2022,"Metz","Ligue 1","Lenny Lacroix","FRA","DF","18",2003,2.2,113,13,59,52,4,2,113,0,0,NA,0,NA,61,305,157,0,0,0,1,1,51,1,"https://fbref.com/en/players/5413ef36/Lenny-Lacroix"
"4577",2022,"Metz","Ligue 1","Didier Lamkel Zé","CMR","FW","24",1996,6.7,267,6,18,133,120,33,267,15,8,53.3,7,46.7,204,1417,462,21,11,13,30,23,225,63,"https://fbref.com/en/players/b229aa13/Didier-Lamkel-Ze"
"4578",2022,"Metz","Ligue 1","Louis Mafouta","CTA","FW","27",1994,5.8,190,5,18,108,65,13,190,4,2,50,2,50,127,524,109,3,1,0,23,6,151,31,"https://fbref.com/en/players/bec3d251/Louis-Mafouta"
"4579",2022,"Metz","Ligue 1","Habib Maïga","CIV","MF","25",1996,14.1,734,35,194,409,140,13,734,16,13,81.3,3,18.8,390,1634,733,14,10,0,19,20,439,28,"https://fbref.com/en/players/e768de1f/Habib-Maiga"
"4580",2022,"Metz","Ligue 1","Pape Matar Sarr","SEN","MF","18",2002,23.7,1296,39,280,793,253,14,1296,55,30,54.5,25,45.5,898,5482,2163,37,51,0,46,25,854,49,"https://fbref.com/en/players/feb5d972/Pape-Matar-Sarr"
"4581",2022,"Metz","Ligue 1","Amadou Mbengue","SEN","DF,MF","19",2002,6.8,367,30,165,192,13,1,367,6,2,33.3,4,66.7,231,1083,487,2,1,0,5,2,222,1,"https://fbref.com/en/players/14d2670e/Amadou-Mbengue"
"4582",2022,"Metz","Ligue 1","Georges Mikautadze","GEO","FW","20",2000,0,4,0,1,1,2,1,4,0,0,NA,0,NA,3,17,10,1,0,1,0,0,3,1,"https://fbref.com/en/players/4788cb6b/Georges-Mikautadze"
"4583",2022,"Metz","Ligue 1","William Mikelbrencis","FRA","DF","17",2004,6.8,391,18,113,188,95,4,391,15,4,26.7,11,73.3,246,1570,686,12,15,2,14,5,221,26,"https://fbref.com/en/players/14df1d7f/William-Mikelbrencis"
"4584",2022,"Metz","Ligue 1","Kévin N'Doram","FRA","MF","25",1996,13.7,647,33,161,435,54,7,647,10,5,50,5,50,419,1887,860,3,1,1,14,7,423,6,"https://fbref.com/en/players/e50623a0/Kevin-NDoram"
"4585",2022,"Metz","Ligue 1","Papa Ndiaga Yade","MTN","DF,FW","21",2000,7.7,420,16,113,208,108,6,420,31,18,58.1,13,41.9,266,2135,1227,39,20,4,27,7,251,32,"https://fbref.com/en/players/87e9c7cd/Papa-Ndiaga-Yade"
"4586",2022,"Metz","Ligue 1","Opa Nguette","SEN","FW,MF","27",1994,11.6,446,20,71,194,190,35,446,48,25,52.1,23,47.9,305,2067,1014,32,21,12,56,39,329,76,"https://fbref.com/en/players/75a63397/Opa-Nguette"
"4587",2022,"Metz","Ligue 1","Sikou Niakaté","MLI","DF","22",1999,7.3,319,43,191,125,7,4,319,6,4,66.7,2,33.3,174,772,281,3,7,0,2,4,151,0,"https://fbref.com/en/players/8eef18aa/Sikou-Niakate"
"4588",2022,"Metz","Ligue 1","Ibrahima Niane","SEN","FW","22",1999,17.6,606,18,56,297,260,58,605,21,9,42.9,12,57.1,337,1693,432,14,26,8,63,15,453,89,"https://fbref.com/en/players/46faabfa/Ibrahima-Niane"
"4589",2022,"Metz","Ligue 1","Alexandre Oukidja","ALG","GK","33",1988,20.8,657,557,651,7,0,0,657,0,0,NA,0,NA,328,2037,1419,0,0,0,1,1,152,0,"https://fbref.com/en/players/ae7d0ecd/Alexandre-Oukidja"
"4590",2022,"Metz","Ligue 1","Vincent Pajot","FRA","MF","30",1990,25.7,1372,55,343,899,150,10,1372,19,13,68.4,6,31.6,821,3716,1442,12,25,2,30,7,839,25,"https://fbref.com/en/players/f86ca403/Vincent-Pajot"
"4591",2022,"Metz","Ligue 1","Nicolas de Préville","FRA","FW,MF","30",1991,21.9,858,14,91,445,348,48,858,80,45,56.3,35,43.8,569,4046,1750,55,43,11,78,51,606,109,"https://fbref.com/en/players/b0547a87/Nicolas-de-Preville"
"4592",2022,"Metz","Ligue 1","Warren Tchimbembé","CGO","MF","23",1998,2.3,116,4,31,67,20,1,116,2,0,0,2,100,82,394,182,2,3,0,5,4,84,6,"https://fbref.com/en/players/93b8f9f4/Warren-Tchimbembe"
"4593",2022,"Metz","Ligue 1","Cheikh Tidiane Sabaly","SEN","FW,MF","22",1999,1.7,61,1,7,25,30,4,61,4,3,75,1,25,34,142,39,2,1,0,8,8,35,4,"https://fbref.com/en/players/9ddf7fae/Cheikh-Tidiane-Sabaly"
"4594",2022,"Metz","Ligue 1","Boubacar Traoré","MLI","MF","19",2001,19.2,948,20,209,629,130,7,948,42,28,66.7,14,33.3,606,3540,1627,26,22,1,43,25,577,10,"https://fbref.com/en/players/999ceb5f/Boubacar-Traore"
"4595",2022,"Metz","Ligue 1","Matthieu Udol","FRA","DF","25",1996,11.2,622,44,253,294,81,6,622,13,9,69.2,4,30.8,365,1997,1166,17,10,1,7,3,353,10,"https://fbref.com/en/players/cc41f558/Matthieu-Udol"
"4596",2022,"Milan","Serie A","Tiemoué Bakayoko","FRA","MF","26",1994,5.6,374,16,83,236,59,4,374,7,4,57.1,3,42.9,184,915,381,3,7,0,3,4,242,1,"https://fbref.com/en/players/59bf127b/Tiemoue-Bakayoko"
"4597",2022,"Milan","Serie A","Fodé Ballo-Touré","SEN","DF","24",1997,5,329,9,61,162,109,14,329,10,5,50,5,50,188,1190,642,17,10,0,5,6,196,48,"https://fbref.com/en/players/f449640d/Fode-Ballo-Toure"
"4598",2022,"Milan","Serie A","Ismaël Bennacer","ALG","MF","23",1997,16.9,1293,44,228,838,247,12,1293,47,36,76.6,11,23.4,790,4679,2094,28,27,3,29,26,881,34,"https://fbref.com/en/players/db092d3b/Ismael-Bennacer"
"4599",2022,"Milan","Serie A","Davide Calabria","ITA","DF","24",1996,23.5,1521,43,422,756,361,26,1521,20,10,50,10,50,693,3396,2000,36,24,2,16,6,862,74,"https://fbref.com/en/players/2146785a/Davide-Calabria"
"4600",2022,"Milan","Serie A","Samu Castillejo","ESP","FW,MF","26",1995,1.4,88,2,5,31,53,8,88,2,0,0,2,100,52,337,187,4,3,1,5,3,62,13,"https://fbref.com/en/players/130a7a3f/Samu-Castillejo"
"4601",2022,"Milan","Serie A","Andrea Conti","ITA","DF","27",1994,0.1,6,0,3,2,1,0,6,0,0,NA,0,NA,4,12,2,0,0,0,0,0,3,0,"https://fbref.com/en/players/8fef5412/Andrea-Conti"
"4602",2022,"Milan","Serie A","Brahim Díaz","MAR","MF","21",1999,20.6,946,7,59,489,421,63,946,88,45,51.1,43,48.9,609,3812,1829,59,50,13,64,39,717,104,"https://fbref.com/en/players/407feb71/Brahim-Diaz"
"4603",2022,"Milan","Serie A","Alessandro Florenzi","ITA","DF,FW","30",1991,12.8,925,31,223,496,217,20,925,10,8,80,2,20,493,2434,1397,30,16,4,11,1,584,51,"https://fbref.com/en/players/e288d4b3/Alessandro-Florenzi"
"4604",2022,"Milan","Serie A","Matteo Gabbia","ITA","DF","21",1999,6,471,50,256,208,9,6,471,0,0,NA,0,NA,289,1161,635,3,0,0,2,0,344,1,"https://fbref.com/en/players/c235e803/Matteo-Gabbia"
"4605",2022,"Milan","Serie A","Olivier Giroud","FRA","FW","34",1986,21,698,26,47,278,376,123,696,8,4,50,4,50,261,860,248,8,6,4,58,11,539,102,"https://fbref.com/en/players/16ceb862/Olivier-Giroud"
"4606",2022,"Milan","Serie A","Theo Hernández","FRA","DF","23",1997,30.1,2060,65,515,983,605,56,2058,85,49,57.6,36,42.4,1138,8263,5294,120,88,27,55,24,1262,140,"https://fbref.com/en/players/d4c9725f/Theo-Hernandez"
"4607",2022,"Milan","Serie A","Zlatan Ibrahimović","SWE","FW","39",1981,11.3,537,12,16,209,316,89,536,9,5,55.6,4,44.4,267,1012,529,13,14,5,22,9,443,99,"https://fbref.com/en/players/4cde5509/Zlatan-Ibrahimovic"
"4608",2022,"Milan","Serie A","Pierre Kalulu","FRA","DF","21",2000,21.6,1384,98,591,642,169,13,1384,11,6,54.5,5,45.5,788,4814,2454,21,19,0,22,6,860,35,"https://fbref.com/en/players/85f7d1be/Pierre-Kalulu"
"4609",2022,"Milan","Serie A","Franck Kessié","CIV","MF","24",1996,25.6,1600,52,337,919,361,58,1597,45,33,73.3,12,26.7,888,4510,2010,36,33,4,38,27,1101,61,"https://fbref.com/en/players/05e19d6a/Franck-Kessie"
"4610",2022,"Milan","Serie A","Simon Kjær","DEN","DF","32",1989,8.9,559,86,256,292,14,6,559,0,0,NA,0,NA,298,1364,887,3,1,0,2,1,369,1,"https://fbref.com/en/players/8b8a56ce/Simon-Kjaer"
"4611",2022,"Milan","Serie A","Rade Krunić","BIH","MF,FW","27",1993,15.7,710,31,126,369,226,25,710,15,12,80,3,20,340,1794,770,20,18,3,27,7,461,54,"https://fbref.com/en/players/817c6964/Rade-Krunic"
"4612",2022,"Milan","Serie A","Rafael Leão","POR","FW","22",1999,28.9,1166,12,58,434,707,172,1166,163,98,60.1,65,39.9,808,7959,4496,161,109,69,71,50,914,218,"https://fbref.com/en/players/20730eae/Rafael-Leao"
"4613",2022,"Milan","Serie A","Mike Maignan","FRA","GK","26",1995,32,1207,867,1195,13,0,0,1207,0,0,NA,0,NA,798,4871,3506,0,0,0,2,1,660,0,"https://fbref.com/en/players/fcb38f57/Mike-Maignan"
"4614",2022,"Milan","Serie A","Daniel Maldini","ITA","MF","19",2001,1.6,75,0,9,36,31,9,75,3,2,66.7,1,33.3,42,248,143,7,4,1,8,1,50,8,"https://fbref.com/en/players/801831fe/Daniel-Maldini"
"4615",2022,"Milan","Serie A","Junior Messias","BRA","FW,MF","30",1991,15.9,795,25,97,292,428,69,795,63,30,47.6,33,52.4,462,3314,1949,63,47,19,46,17,501,124,"https://fbref.com/en/players/f49c4ae9/Junior-Messias"
"4616",2022,"Milan","Serie A","Pietro Pellegri","ITA","FW","20",2001,1.5,37,1,3,11,23,7,37,4,1,25,3,75,18,101,33,3,1,1,2,4,19,5,"https://fbref.com/en/players/a44d3a3c/Pietro-Pellegri"
"4617",2022,"Milan","Serie A","Ante Rebić","CRO","FW","27",1993,9.9,443,6,20,141,288,75,443,38,16,42.1,22,57.9,254,1569,738,36,16,20,33,16,325,80,"https://fbref.com/en/players/536cebe5/Ante-Rebic"
"4618",2022,"Milan","Serie A","Alessio Romagnoli","ITA","DF","26",1995,15.7,1142,116,498,604,44,21,1142,2,2,100,0,0,614,2780,1442,6,0,0,3,0,786,3,"https://fbref.com/en/players/3ead85f9/Alessio-Romagnoli"
"4619",2022,"Milan","Serie A","Alexis Saelemaekers","BEL","FW","22",1999,20.7,1129,14,111,511,530,68,1129,92,52,56.5,40,43.5,687,4482,2160,63,39,16,54,29,827,161,"https://fbref.com/en/players/ee251371/Alexis-Saelemaekers"
"4620",2022,"Milan","Serie A","Luca Stanga","ITA","DF","19",2002,0,3,0,0,3,0,0,3,0,0,NA,0,NA,3,28,20,1,0,0,0,1,3,0,"https://fbref.com/en/players/2967bcd0/Luca-Stanga"
"4621",2022,"Milan","Serie A","Ciprian Tătărușanu","ROU","GK","35",1986,6,217,176,215,2,0,0,217,0,0,NA,0,NA,125,739,513,0,0,0,0,0,119,0,"https://fbref.com/en/players/b056e3da/Ciprian-Tatarusanu"
"4622",2022,"Milan","Serie A","Fikayo Tomori","ENG","DF","23",1997,30.2,2037,212,1018,970,61,16,2037,12,8,66.7,4,33.3,1111,5262,2910,14,8,1,16,0,1316,5,"https://fbref.com/en/players/7edfbb8a/Fikayo-Tomori"
"4623",2022,"Milan","Serie A","Sandro Tonali","ITA","MF","21",2000,28.9,1755,56,361,1007,411,27,1755,45,30,66.7,15,33.3,938,5617,2650,51,43,5,33,23,1102,46,"https://fbref.com/en/players/0db169ae/Sandro-Tonali"
"4624",2022,"Monaco","Ligue 1","Ruben Aguilar","FRA","DF","28",1993,23.8,1995,76,507,1015,487,27,1995,11,5,45.5,6,54.5,1133,5438,2920,61,54,4,31,5,1187,101,"https://fbref.com/en/players/3dd738a1/Ruben-Aguilar"
"4625",2022,"Monaco","Ligue 1","Maghnes Akliouche","FRA","MF,FW","19",2002,0.6,34,0,3,12,19,3,34,1,0,0,1,100,27,154,66,2,1,1,5,1,29,7,"https://fbref.com/en/players/b625b241/Maghnes-Akliouche"
"4626",2022,"Monaco","Ligue 1","Benoît Badiashile","FRA","DF","20",2001,20.4,1570,149,642,903,30,19,1570,4,2,50,2,50,984,4272,2403,16,4,0,7,5,1057,5,"https://fbref.com/en/players/06df8256/Benoit-Badiashile"
"4627",2022,"Monaco","Ligue 1","Wissam Ben Yedder","FRA","FW","30",1990,28.1,939,3,31,334,581,191,931,57,25,43.9,32,56.1,583,3127,1259,59,23,45,62,45,712,238,"https://fbref.com/en/players/942b4f90/Wissam-Ben-Yedder"
"4628",2022,"Monaco","Ligue 1","Myron Boadu","NED","FW","20",2001,10.7,278,2,17,109,154,63,278,16,8,50,8,50,170,739,214,7,6,7,46,12,210,68,"https://fbref.com/en/players/5b479568/Myron-Boadu"
"4629",2022,"Monaco","Ligue 1","Krépin Diatta","SEN","MF,DF","22",1999,3.2,140,1,12,63,67,13,140,7,6,85.7,1,14.3,78,452,203,8,2,7,9,3,99,27,"https://fbref.com/en/players/8104e41e/Krepin-Diatta"
"4630",2022,"Monaco","Ligue 1","Sofiane Diop","FRA","MF,FW","21",2000,21.6,1246,8,116,531,617,85,1246,83,46,55.4,37,44.6,766,4747,2114,75,54,26,71,34,890,202,"https://fbref.com/en/players/19053e31/Sofiane-Diop"
"4631",2022,"Monaco","Ligue 1","Axel Disasi","FRA","DF","23",1998,30.2,2008,202,855,1111,56,32,2008,10,9,90,1,10,1316,7236,4448,27,13,0,8,5,1373,4,"https://fbref.com/en/players/ad82197c/Axel-Disasi"
"4632",2022,"Monaco","Ligue 1","Cesc Fàbregas","ESP","MF","34",1987,0.4,59,1,8,24,27,1,59,1,0,0,1,100,31,96,50,2,0,1,0,0,42,3,"https://fbref.com/en/players/33508c78/Cesc-Fabregas"
"4633",2022,"Monaco","Ligue 1","Youssouf Fofana","FRA","MF","22",1999,24.3,1455,47,239,973,263,17,1455,62,40,64.5,22,35.5,918,4891,2497,44,41,5,38,33,1001,47,"https://fbref.com/en/players/822d51d7/Youssouf-Fofana"
"4634",2022,"Monaco","Ligue 1","Aleksandr Golovin","RUS","FW,MF","25",1996,16.7,928,14,95,370,478,38,928,31,22,71,9,29,584,3809,1788,51,43,13,26,21,594,126,"https://fbref.com/en/players/3708e9fa/Aleksandr-Golovin"
"4635",2022,"Monaco","Ligue 1","Wilson Isidor","FRA","FW,MF","20",2000,0.6,23,0,1,10,12,2,23,0,0,NA,0,NA,10,26,9,0,0,0,2,0,20,5,"https://fbref.com/en/players/a671316d/Wilson-Isidor"
"4636",2022,"Monaco","Ligue 1","Ismail Jakobs","SEN","DF,FW","21",1999,13.4,1054,37,227,476,358,22,1054,11,6,54.5,5,45.5,544,2768,1425,45,32,4,18,6,624,100,"https://fbref.com/en/players/a0415710/Ismail-Jakobs"
"4637",2022,"Monaco","Ligue 1","Félix Lemaréchal","FRA","MF","17",2003,0.1,16,0,0,14,2,0,16,2,2,100,0,0,8,37,13,0,1,0,0,0,13,0,"https://fbref.com/en/players/8ca9415f/Felix-Lemarechal"
"4638",2022,"Monaco","Ligue 1","Jean Lucas","BRA","MF","23",1998,16.1,1017,12,141,555,335,33,1017,43,28,65.1,15,34.9,649,3453,1532,42,37,7,45,24,705,71,"https://fbref.com/en/players/a99138af/Jean-Lucas"
"4639",2022,"Monaco","Ligue 1","Guillermo Maripán","CHI","DF","27",1994,20.4,1535,153,750,751,40,17,1535,5,4,80,1,20,921,4222,2481,11,5,2,10,1,1084,2,"https://fbref.com/en/players/d9764034/Guillermo-Maripan"
"4640",2022,"Monaco","Ligue 1","Gelson Martins","POR","MF,FW","26",1995,21.2,964,12,89,394,502,96,964,113,62,54.9,51,45.1,639,4411,2089,67,40,29,77,23,681,236,"https://fbref.com/en/players/3ef0fa48/Gelson-Martins"
"4641",2022,"Monaco","Ligue 1","Eliot Matazo","BEL","MF","19",2002,8.8,480,15,80,335,69,4,480,17,9,52.9,8,47.1,292,1717,735,14,8,0,13,5,323,11,"https://fbref.com/en/players/15944afd/Eliot-Matazo"
"4642",2022,"Monaco","Ligue 1","Chrislain Matsima","FRA","DF","19",2002,1.5,105,16,50,50,5,1,105,0,0,NA,0,NA,56,242,168,1,0,0,2,1,62,0,"https://fbref.com/en/players/cf1ef7ec/Chrislain-Matsima"
"4643",2022,"Monaco","Ligue 1","Alexander Nübel","GER","GK","24",1996,38,1188,1018,1174,15,0,0,1188,0,0,NA,0,NA,672,3276,2049,0,0,0,1,0,482,0,"https://fbref.com/en/players/afb0c500/Alexander-Nubel"
"4644",2022,"Monaco","Ligue 1","Strahinja Pavlović","SRB","DF","20",2001,5,467,24,176,268,26,6,467,3,3,100,0,0,303,1621,1028,10,9,0,6,1,336,1,"https://fbref.com/en/players/25146df0/Strahinja-Pavlovic"
"4645",2022,"Monaco","Ligue 1","Tiago Ribeiro","POR","FW","19",2002,0,2,0,0,1,1,0,2,0,0,NA,0,NA,2,21,17,1,0,0,0,0,2,0,"https://fbref.com/en/players/507d7569/Tiago-Ribeiro"
"4646",2022,"Monaco","Ligue 1","Djibril Sidibé","FRA","DF","29",1992,10.5,851,26,197,476,184,7,851,9,4,44.4,5,55.6,444,2245,1266,26,17,0,12,7,545,41,"https://fbref.com/en/players/4c5b714f/Djibril-Sidibe"
"4647",2022,"Monaco","Ligue 1","Caio Henrique Oliveira Silva","BRA","DF","24",1997,29.6,2112,74,520,943,668,50,2112,32,12,37.5,20,62.5,1258,7251,4044,81,76,13,36,6,1280,208,"https://fbref.com/en/players/30af8b93/Caio-Henrique-Oliveira-Silva"
"4648",2022,"Monaco","Ligue 1","Aurélien Tchouaméni","FRA","MF","21",2000,32.5,2486,80,477,1670,372,48,2486,51,38,74.5,13,25.5,1604,8501,3776,47,41,6,19,30,1673,39,"https://fbref.com/en/players/4f255115/Aurelien-Tchouameni"
"4649",2022,"Monaco","Ligue 1","Vanderson","BRA","FW,DF","20",2001,12.4,778,26,128,339,319,44,778,45,17,37.8,28,62.2,490,2692,1264,22,17,5,45,19,492,110,"https://fbref.com/en/players/ee45fd85/Vanderson"
"4650",2022,"Monaco","Ligue 1","Kevin Volland","GER","MF,FW","29",1992,27.1,869,6,60,378,440,117,868,38,18,47.4,20,52.6,561,2376,1048,31,22,14,65,34,672,203,"https://fbref.com/en/players/64f69877/Kevin-Volland"
"4651",2022,"Montpellier","Ligue 1","Dimitry Bertaud","COD","GK","23",1998,9.3,335,302,335,0,0,0,335,0,0,NA,0,NA,211,1037,593,0,0,0,0,0,129,0,"https://fbref.com/en/players/380a15e2/Dimitry-Bertaud"
"4652",2022,"Montpellier","Ligue 1","Rémy Cabella","FRA","MF,FW","31",1990,3.5,255,4,34,123,104,14,255,11,7,63.6,4,36.4,203,1154,580,18,12,3,3,9,192,41,"https://fbref.com/en/players/148e136f/Remy-Cabella"
"4653",2022,"Montpellier","Ligue 1","Joris Chotard","FRA","MF","19",2001,32.6,1556,134,590,831,145,15,1556,21,8,38.1,13,61.9,909,3758,1537,5,7,2,30,5,943,20,"https://fbref.com/en/players/7909ffa4/Joris-Chotard"
"4654",2022,"Montpellier","Ligue 1","Nicolas Cozza","FRA","DF","22",1999,30.8,1719,163,828,707,205,29,1719,33,18,54.5,15,45.5,1002,5989,2915,47,31,6,48,14,1020,38,"https://fbref.com/en/players/8f325097/Nicolas-Cozza"
"4655",2022,"Montpellier","Ligue 1","Sacha Delaye","FRA","MF,FW","19",2002,2.8,110,2,21,48,41,7,110,3,3,100,0,0,69,327,171,2,2,1,7,3,63,13,"https://fbref.com/en/players/e4448c8c/Sacha-Delaye"
